Judul,Tanggal,Url,Artikel,Category
"Mahasiswi Pulang Dugem Tabrak Ibu hingga Tewas, Ini Bahaya Nyetir saat Mabuk","Senin, 05 Agu 2024 15:43 WIB",https://oto.detik.com/catatan-pengendara-mobil/d-7474398/mahasiswi-pulang-dugem-tabrak-ibu-hingga-tewas-ini-bahaya-nyetir-saat-mabuk,"Mahasiswi pulang dugem menabrak ibu rumah tangga di Riau hingga tewas. Mahasiswi itu diketahui mengemudikan Toyota Raize di bawah pengaruh alkohol. Aksi mahasiswi bernama Marisa Putri menabrak ibu rumah tangga hingga tewas di Pekanbaru, Riau tengah jadi perbincangan. Dikutip detikSumut, sebelum insiden terjadi, mahasiswi tersebut baru pulang dugem sehingga di bawah pengaruh alkohol dan juga mengkonsumsi narkoba. Kapolresta Pekanbaru Kombes Jeki Rahmat Mustika mengungkap, awalnya Marisa dihubungi temannya T dan O untuk karaoke di KTV Sago Hotel Furaya. Marisa kemudian datang seorang diri dan kemudian mereka pesta narkoba dan miras hingga subuh. Marisa yang pulang dugem dalam keadaan mabuk itu mengemudikan Toyota Raize dan menabrak Yamaha Vega ZR yang dikemudikan Renti. SCROLL TO CONTINUE WITH CONTENT ""Saat itu pelaku menabrak belakang sepeda motor korban hingga terseret sejauh 50 meter. Akibatnya korban meninggal dunia di lokasi kejadian karena luka berat di kepala,"" kata Jeki. Kasat Lantas Polresta Pekanbaru Kompol Alvin Agung Wibawa atas perbuatannya pelaku telah ditetapkan tersangka dan dijerat Pasal 310 ayat (4) Jo Pasal 311 UU Lalu Lintas dengan ancaman 12 tahun penjara. ""Terhadap pelaku MP alias Marisa terjerat Pasal 310 ayat 4 Jo Pasal 311 Undang-Undang Lalulintas dengan ancaman 12 tahun penjara,"" kata Alvin. Mengemudikan kendaraan dalam pengaruh alkohol jelas membahayakan. Praktisi keselamatan berkendara sekaligus Director Training Safety Defensive Consultant Indonesia (SDCI), Sony Susmana, menyebut berkendara di bawah pengaruh alkohol hanya tinggal menunggu waktu celaka. Pasalnya, saat tubuh dalam kondisi mabuk karena pengaruh alkohol, membuat kehilangan kesadaran. Saat nekat mengemudi tentu celaka sudah menanti karena kondisi pengemudi seperti tengah bermimpi. ""Mudahnya seperti orang bermimpi, jangankan mengemudi aktivitas sekecil apapun tidak dapat dilakukan dengan normal. Ketika dalam kondisi mabuk dan mengemudi maka kendaraan tersebut dikuasai oleh orang yang berbahaya, arah, kecepatan kendaraan tidak jelas, kecelakaan hanya tunggu waktu,"" ungkap Sony belum lama ini. Padahal saat mengemudi dibutuhkan konsentrasi tinggi untuk mengendalikan kendaraan dan merespon dengan cepat. ""Nah prinsip mengemudi kan seluruh anggota tubuh bekerja, tanpa terkecuali untuk menghasilkan konsentrasi dan fokus yang tinggi,"" jelas Sony. ",Oto
Hasil Uji Tabrak Mitsubishi XForce Terbaru: Dapat Nilai Sempurna!,"Senin, 05 Agu 2024 15:10 WIB",https://oto.detik.com/mobil/d-7474309/hasil-uji-tabrak-mitsubishi-xforce-terbaru-dapat-nilai-sempurna,"ASEAN New Car Assessment Programme (ASEAN NCAP) telah melakukan uji tabrak terhadap mobil terbaru Mitsubishi XForce. Seberapa aman SUV compact yang diproduksi di Indonesia ini? Mitsubishi Xforce mendapatkan nilai sempurna. SUV ini diganjar bintang lima. ""Mitsubishi XForce menorehkan performa luar biasa pada penilaian 2021-2025 saat ini dengan meraih rating bintang 5 di semua kategori penilaian,"" tulis pernyataan ASEAN NCAP dikutip Senin (5/8/2024). SCROLL TO CONTINUE WITH CONTENT Unit yang dites ASEAN NCAP adalah varian Exceed untuk pasar Asia Tenggara. Hasilnya XForce meraih total skor 79,15 poin. Saat pengujian, di dalam mobil XForce tersebut ditempatkan dummy atau penumpang tiruan. Hasil dari uji frontal impact menunjukkan kompartemen penumpang depan SUV tetap stabil dan data pengujian menunjukkan perlindungan yang memadai diberikan pada dada dan kaki bagian bawah dummy. Kemudian side impact test, keamanan mobil juga memberikan perlindungan memadai pada dada pengemudi selama uji benturan samping. Untuk perlindungan penumpang dewasa atau Adult Occupant Protection, XForce berhasil memperoleh nilai 26,01 poin dari total nilai maksimal 27,91 poin. Sedangkan perlindungan anak-anak mobil ini meraih skor 43,43 poin dari nilai maksimal 51 poin. Beberapa fitur keselamatan yang disorot oleh ASEAN NCAP ini antara lain 4 airbag sebagai standar dengan Anti-lock Braking System (ABS), Electronic Stability Control (ESC), Seatbelt Reminder System (SBR) untuk penumpang kursi depan dan belakang serta teknologi Pedestrian Protection (PP) di semua variannya. Selain itu, XForce memiliki beberapa teknologi keselamatan utama yang dilengkapi baik sebagai standar maupun opsional yang terdiri dari Autonomous Emergency Braking (AEB) City, AEB Inter-Urban, Forward Collision Warning (FCW), Blind Spot Detection (BSD) dan Auto High Beam (AHB). Setelah peluncuran penjualannya di Indonesia pada November 2023, XForce dirilis di pasar ASEAN lainnya, termasuk Vietnam pada bulan Maret, dan Filipina pada bulan Juli. XForce juga tersedia di Amerika Latin dan Afrika, dengan rencana untuk memperluas peluncurannya secara bertahap ke Asia Selatan dan Timur Tengah. ""Mitsubishi Xforce sebagai salah satu model global dari Mitsubishi Motors yang diproduksi di Indonesia, sekali lagi membuktikan keandalannya dari performa hingga keamanan dengan diraihnya rating 5 stars dari ASEAN NCAP,"" kata Atsushi Kurita, President Director PT MMKSI (Mitsubishi Motors Krama Yudha Sales Indonesia). ",Oto
"Bisa-bisanya Bocah 9 Tahun Nyetir Mobil, Jangan Cuma Selesai di Atas Materai","Senin, 05 Agu 2024 14:30 WIB",https://oto.detik.com/catatan-pengendara-mobil/d-7474225/bisa-bisanya-bocah-9-tahun-nyetir-mobil-jangan-cuma-selesai-di-atas-materai,"Kasus bocah 9 tahun nyetir Toyota Rush hingga menabrak mobil-motor di Kemang harusnya tak hanya selesai di atas materai. Kalau tidak, kasus serupa bisa terulang. Insiden bocah 9 tahun menyetir mobil menjadi sorotan. Bisa-bisanya bocah yang belum cukup umur itu nekat mengemudikan Toyota Rush setelah mengambil kunci saat tengah bermain di perumahan kawasan Jalan Bangka. Selanjutnya, bocah itu nekat mengendarai mobil dan berujung menabrak mobil, motor, serta tiang lampu merah di Kemang. Atas kejadian itu, Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi mengingatkan peran orang tua untuk senantiasa mengawasi gerak-gerik anak. Ditambah lagi urusan menyimpan kunci kendaraan juga tak bisa sembarangan. SCROLL TO CONTINUE WITH CONTENT ""Tolong ke depan lebih hati-hati, jangan menyimpan kunci mobil sembarangan. Tolong jaga para orang tua untuk mengawasi kegiatan anak-anaknya agar kejadian serupa tidak terulang,"" tutur Ade Ary dikutip detikNews. Di sisi lain, menurut praktisi keselamatan berkendara dari Safety Defensive Consultant Indonesia (SDCI), Sony Susmana, harus ada hukuman yang melibatkan orang tua supaya kejadian semacam itu tak berulang di kemudian hari. Kata Sony, insiden seperti itu harusnya tidak hanya selesai di atas materai. ""Jika penyelesaiannya materai aja sih nggak ngasih yang bersangkutan pelajaran, boro-boro berubah, jika hukumannya ringan maka di kemudian hari akan mengulangi perbuatannya,"" tegas Sony saat dihubungi detikOto, Senin (5/8/2024). ""Jadi libatkan orang tua juga turut ikut bertanggungjawab. Dalam hal ini si anak akan paham jika melakukan kesalahan juga menyusahkan orang tuanya,"" lanjut Sony. Beruntung tak ada korban jiwa dari peristiwa tersebut. Namun sangat disayangkan aksi nekat bocah tersebut. Padahal mengendarai mobil bukanlah pekerjaan mudah. Dibutuhkan keahlian dalam mengemudi sekaligus mengelola emosi dengan baik untuk menghindari hal-hal tak diinginkan di jalan. Hal inilah yang belum dimiliki oleh anak di bawah umur ketika dipaksa berkendara. Tak heran kalau ada yang nekat berkendara, ujungnya pasti tabrakan. ""Dalam hal ini, anak-anak itu rasa ingin tahunya tinggi sehingga sering nyoba-nyoba, nyolong-nyolong dengan modal nekat. Yang ada dipikirannya 'mudah' tetapi tidak semudah apa yang dibayangkan, dia nggak ngerti tanggung jawab mengemudi,"" tutur Sony. ",Oto
Ada Bocah 9 Tahun Bawa Kabur Toyota Rush: Pasti Ujungnya Nabrak!,"Senin, 05 Agu 2024 14:01 WIB",https://oto.detik.com/catatan-pengendara-mobil/d-7474141/ada-bocah-9-tahun-bawa-kabur-toyota-rush-pasti-ujungnya-nabrak,"Ada bocah 9 tahun nekat nyetir mobil. Dari yang sudah-sudah terjadi, anak di bawah umur menyetir mobil, ujung-ujungnya pasti tabrakan. Bocah 9 tahun nekat kabur nyetir Toyota Rush setelah mengambil kunci dari rumah pemilik mobil di perumahan kawasan Jalan Bangka, Kemang, Jakarta Selatan. Diungkap Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi, bocah tersebut mengambil kunci saat sedang bermain. Bukan sekadar memainkan kunci, bocah 9 tahun itu justru nekat mengemudikan kendaraan hingga berujung menabrak mobil, motor, hingga tiang lampu merah. SCROLL TO CONTINUE WITH CONTENT ""Anak kecil tersebut mengambil kunci mobil dari rumah pemilik mobil yang sebelumnya memarkirkan mobilnya di pinggir jalan setelah mengantar pemilik pulang. Selanjutnya Mobil dibawa dari Perumahan Destap Jalan Bangka VIII A, Kelurahan Pela Mampang, mengarah ke TL restoran cepat saji Kemang,"" jelas Ade Ary dikutip detikNews. Beruntung tak ada korban jiwa dari peristiwa tersebut. Namun sangat disayangkan bisa-bisanya bocah nekat mengambil kunci dan nekat mengemudikan mobil. Padahal mengendarai mobil bukanlah pekerjaan mudah. Dibutuhkan keahlian dalam mengemudi sekaligus mengelola emosi dengan baik untuk menghindari hal-hal tak diinginkan di jalan. Hal inilah yang belum dimiliki oleh anak di bawah umur ketika dipaksa berkendara. Tak heran kalau ada yang nekat berkendara, ujungnya pasti tabrakan. ""Gila, anak 9 tahun, nggak yakin kalau bisa mengemudi mobil. Kalaupun sampai anak tersebut bisa pasti ujungnya pasti nabrak,"" ungkap Praktisi keselamatan berkendara dari Safety Defensive Consultant Indonesia (SDCI), Sony Susmana saat dihubungi detikOto, Senin (5/8/2024). Lanjut Sony menjelaskan, anak-anak memiliki rasa penasaran yang tinggi. Tak jarang juga beberapa yang nekat, sebagaimana terjadi di Kemang hingga menyebabkan kecelakaan. Orang tua harusnya mengawasi lebih ketat gerak-gerik anak agar kejadian serupa tak terulang. ""Nah yang harus dicari tahu adalah gimana caranya kunci kontak bisa sampai ke tangannya, jika dia ngambil diam-diam maka patut dihukum sekalipun anak di bawah umur tetapi jika karena keteledoran pemilik maka wajib turut bertanggungjawab. Buat para orang tua, hendaknya berpikir 2 kali menaruh kunci,"" tegas Sony. Agar kejadian serupa tak terulang, menurut Sony orang tua juga harus mendapat hukuman tegas. Kalau tidak, bukan tak mungkin kejadian semacam ini akan terjadi lagi. ""Jika penyelesaiannya materai aja sih nggak ngasih yang bersangkutan pelajaran, boro-boro berubah, jika hukumannya ringan maka dikemudian hari akan mengulangi perbuatannya,"" pungkas Sony. ",Oto
"Biaya Sewa Mobil di IKN Naik Drastis: Alphard Biasanya Rp 7 Juta, Jadi Rp 25 Juta/Hari","Senin, 05 Agu 2024 13:16 WIB",https://oto.detik.com/mobil/d-7474037/biaya-sewa-mobil-di-ikn-naik-drastis-alphard-biasanya-rp-7-juta-jadi-rp-25-juta-hari,"Biaya sewa mobil di IKN melonjak drastis. Alphard yang normalnya Rp 7 juta per hari kini jadi Rp 25 juta per hari. Lonjakan harga sewa mobil yang begitu tinggi terjadi di Kalimantan Timur jelang Upacara ke-79 Kemerdekaan Republik Indonesia di Ibu Kota Nusantara (IKN). Bahkan peningkatan biaya sewa itu nyaris empat kali lipat. Ketua Dewan Pimpinan Daerah (DPD) Asosiasi Pengusaha Rental Mobil Daerah Indonesia (Asperda) Kalimantan Timur Damun Kiswanto mengungkap biaya sewa Alphard yang biasanya hanya Rp 7 juta per hari melonjak hingga Rp 25 juta untuk dipakai harian. SCROLL TO CONTINUE WITH CONTENT Tak cuma Alphard, biaya sewa Toyota Fortuner juga naik dua kali lipat. Fortuner yang biasanya bisa disewa Rp 2,5 juta per hari kini menjadi Rp 5 juta per hari. ""Bahkan untuk Alphard yang biasanya Rp7 juta per hari naik cukup signifikan menjadi Rp 25 juta per hari,"" ungkap Damun dilansir Antara. Kenaikan biaya sewa juga terjadi pada model Hiace. Mobil yang bisa mengangkut hingga 15 penumpang itu biaya sewanya menjadi Rp 15 juta per hari dari biasanya Rp 3,5 juta per hari. Kenaikan biaya sewa rental itu kata Damun tak terhindarkan lantaran ada keterbatasan unit rental sementara permintaannya cukup tinggi. Di samping itu, biaya pengiriman per unit mobil cukup tinggi mencapai Rp 13 juta. Untuk diketahui, jelang perayaan HUT ke-79 RI itu, Kementerian Sekretariat Negara menyewa 1.000 unit mobil untuk operasional tamu negara dan kalangan VVIP. Tetapi untuk memenuhi permintaan Kemensetneg, DPD Asperda Kaltim harus menambah unit mobil dari luar daerah karena keterbatasan unit mobil rental di wilayah itu. Dalam memenuhi keterbatasan unit mobil tersebut DPD Asperda Kaltim melakukan koordinasi dengan DPP Asperda Indonesia yang sepakat memberikan dukungan sejumlah unit mobil untuk dikirimkan ke Kalimantan Timur. Mendatangkan unit mobil dari luar daerah Kalimantan Timur ada biaya pengiriman untuk satu unit mobil mencapai Rp 13 juta. ""Unit mobil didatangkan dari Surabaya, Jakarta, Sidoarjo, Semarang, Solo, Makassar, Bali, dan Palu, dan diperjalanan menuju Kaltim,"" jelasnya.  ",Oto
"7 Rekomendasi Mobil Pick Up beserta Harganya, dari Suzuki hingga Wuling","Senin, 05 Agu 2024 12:40 WIB",https://oto.detik.com/mobil/d-7473977/7-rekomendasi-mobil-pick-up-beserta-harganya-dari-suzuki-hingga-wuling,"Berikut ini 7 Rekomendasi Mobil Pick Up beserta Harganya, mulai dari Suzuki hingga Wuling. Mobil pick up sejak lama menjadi pilihan utama untuk orang-orang yang membutuhkan kapasitas angkut yang besar. Tak hanya populer di kalangan pengusaha kecil dan menengah, mobil jenis ini juga digunakan oleh pekerja konstruksi. Dengan daya tahan dan kekuatannya, mobil pick up mampu mengatasi berbagai medan dan beban berat. Berikut beberapa rekomendasi mobil pick up beserta harga nya. SCROLL TO CONTINUE WITH CONTENT Beberapa pilihan mobil pick up ditawarkan oleh Suzuki, Daihatsu, Toyota, hingga Wuling. Berikut informasi beserta harganya. New Carry Pick Up dilengkapi dengan desain grill dan bumper baru yang tegas. Tampilan pick up baru dari Suzuki ini mempunyai bak yang lebih luas dan sasis yang lebih kuat. Kapasitas angkutnya mencapai 1 ton. Mengutip laman Suzuki, interiornya juga didukung dengan kabin lebar yang menampung hingga 3 orang dengan AC, Audio, dan tempat penyimpanan. Mesinnya menggunakan generasi terbaru K-15B-C yang lebih bertenaga dengan torsi yang besar, tapi tetap irit bahan bakar. Harga: Mulai dari Rp 128.700.000 Gran Max Pick Up mempunyai dimensi bak yang luas dan body lebih kuat dilengkapi pelindung belakang. Tampilan depannya lebih stylish dan modern. Mobil berkapasitas tiga penumpang ini mempunyai banyak tempat penyimpanan, AC, bottle holder hingga door arm rest. Selain itu, menurut laman Daihatsu, terdapat dual SRS Airbag untuk keamanan berkendara. Ada dua time mesin, 1.300 cc yang terjangkau, dan 1.500 cc yang powerful. Harga: Mulai dari Rp 160.950.000 Toyota New Hilux S Cab mempunyai tampilan elegan dengan dek yang luas. Ada empat warna yang tersedia, yaitu Attitude Black, Dark Grey Mica Metallic, Super White, dan Silver Metallic. Dikutip dari laman Toyota, mobil ini dilengkapi 3 air bag yang terdapat di bagian depan pengemudi, bagian depan penumpang dan lutut pengemudi. Mesinnya berperforma tinggi namun irit bahan bakar. Harga: Mulai dari Rp 283.700.000. DFSK Supercab mempunyai deck terbesar di kelasnya dengan daya angkut hingga 1.399 kg . Mobil pick up ini sudah teruji irit bahan bakar. Berkapasitas tiga orang DFSK Supercab interior supercab dilengkapi AC dan Audio. Menurut laman DFSK Supercab, 4-strip cubical support rack dengan 16-piece cargo bed reinforcementnya membuat bak lebih kuat dan tahan lama. Harga: Mulai dari 150.000.000 (1.3T Diesel) Mitsubishi New Colt L300 menggunakan mesin 4N14 dengan sistem common rail dan dilengkapi dengan intercooler dan turbocharger. Sehingga, menurut situs resminya, mobil ini memiliki tenaga terbesar di kelasnya yang dapat tangguh menghadapi segala jenis medan. Kabinnya luas dan lega, sehingga membuat jarak pandang lebih baik. Selain itu, interiornya dilengkapi audio head unit yang dilengkapi degan pilihan radio atau USB. Harga: Mulai dari Rp 230.900.000 Mitsubishi luncurkan pick up Mitsubishi Triton generasi terbaru pada awal tahun 2024. All New Triton mendapat pengembangan pada ladder frame baru dengan luas penampang sasis 65 persen lebih besar. Mobil ini dibekali mesin diesel turbo 2.4L 4N16 Euro 4 yang lebih bertenaga dan lebih efisien. Fitur keselamatannya lengkap, terdapat Rise Body, side impact beam, dual SRS airbag dan driver knee airbag, hill start assist, ABS, EBD, serta Active Stability dan Traction Control. Harga: Mulai dari Rp 301.150.000 Wuling Formo Max menggendong mesin di depan seperti mobil penumpang. Sehingga wajahnya tidak rata, alias mempunyai moncong. Meski untuk kegiatan berniaga, mesin ini dilengkapi sejumlah fitur kekinian, seperti rem cakram dengan teknologi ABS dan EBD, electric power steering, alarm anti maling, foldable remote key, kursi yang bisa di-adjust, automatic power window, sunvisor untuk sopir dan panel instrumen modern. Menurut arsip detikOto, kargonya diklaim punya dimensi terluas di kelasnya. Harga: Mulai dari Rp 165.000.000 (Standar) dam Rp 173.000.000 (AC) Itulah deretan rekomendasi mobil pick up beserta harganya. Kira-kira detikers mau memilih mobil pick up yang mana? ",Oto
"3.000 Unit Chery Omoda E5 Padati Jalan di Indonesia, Diklaim Jadi SUV Listrik Terlaris","Senin, 05 Agu 2024 12:16 WIB",https://oto.detik.com/mobil-listrik/d-7473893/3-000-unit-chery-omoda-e5-padati-jalan-di-indonesia-diklaim-jadi-suv-listrik-terlaris,"Chery Omoda E5, mobil listrik SUV besutan China itu mulai membetot perhatian. Jangan heran kalau SUV listrik ini sudah mulai wara-wiri memadati jalanan Indonesia. PT Chery Sales Indonesia (CSI) merayakan seremoni penyerahan 3.000 unit Omoda E5 kepada konsumen. Selebrasi ini sekaligus mendeklarasikan komunitas OMODA E5, yaitu E5.id. Rifkie Setiawan, Head of Brand Department PT Chery Sales Indonesia, mengklaim dengan pencapaian 3.000 konsumen ini membuktikan peningkatan penjualan sebesar 200 persen, serta berhasil membawa Omoda E5 menjadi mobil listrik SUV terlaris pada semester satu 2024. SCROLL TO CONTINUE WITH CONTENT ""Kami sangat berterima kasih dan mengapresiasi 3.000 konsumen OMODA E5 yang telah memilih mobil ini. Oleh karena itu, kami mengadakan penyerahan unit ke-3.000 sebagai lanjutan dari penyerahan 1.000 unit kepada konsumen yang dilakukan pada Maret lalu. Peminat Omoda E5 tidak hanya datang dari masyarakat umum, tetapi juga dari public figure ternama. Di antara konsumen ke-3.000, salah satu public figure yang memilih Omoda E5 adalah Luna Maya yang sebelumnya telah memiliki Omoda 5. Chery juga baru saja merilis Omoda E5 Pure sebagai varian termurah. Mobil listrik itu hanya dibanderol Rp 419 jutaan dengan status on the road Jakarta. Nominal tersebut lebih murah hampir Rp 70 juta dari varian reguler yang harganya Rp 488 jutaan. Meski jauh lebih murah, namun pabrikan tak melakukan downgrade pada aspek inti Omoda E5 Pure. Mereka tetap membekalinya dengan 17 ADAS, baterai dengan jarak tempuh 505 km dengan pengetesan NCDC, dan motor listrik yang mampu berakselerasi dari nol ke 100 kpj dalam waktu 7,6 detik. Chery coba menggoda konsumen Indonesia dengan beragam promo dan purna jual yang kompetitif. Bagi konsumen yang membeli unit ke-3.000 hingga 4.000. Chery memberikan manfaat khusus berupa garansi seumur hidup untuk baterai, power motor, power motor controller, asuransi gratis selama satu tahun, gratis melakukan update aplikasi Car Link O, serta mendapatkan V2L Cable, 7Kw AC Charger, Portable Charger secara cuma-cuma. Selain itu, Chery juga memberikan manfaat 6 tahun (160.000 Km) garansi kendaraan, gratis jasa dan suku cadang selama 5 tahun (75.000 Km), serta layanan derek dan antar jemput kendaraan selama satu tahun. Saat ini jaringan dealer Chery yang sudah resmi beroperasi telah mencapai 46 unit di seluruh Indonesia. ",Oto
"Sadar Tak Punya Motor Juara, Target Marquez Tahun Ini Tidak Samai Rekor Rossi","Senin, 05 Agu 2024 11:52 WIB",https://oto.detik.com/otosport/d-7473805/sadar-tak-punya-motor-juara-target-marquez-tahun-ini-tidak-samai-rekor-rossi,"Marc Marquez sudah menjalani balapan ronde ke-10 bersama Ducati Desmosedici GP23 di musim MotoGP 2024. Marc sadar motornya bukan tunggangan pemenang. Sejauh ini, Marquez belum pernah meraih kemenangan meski memakai motor Ducati saat balapan utama. Hasil terbaiknya adalah finis kedua di Belanda, Prancis, dan Spanyol. Terlepas dari belum pernah menang, Marquez jadi lebih rajin finis di baris terdepan. Namun begitu, menurut Marquez, gelar juara dunia masih isapan jempol jika masih berada di tim satelit. SCROLL TO CONTINUE WITH CONTENT The Baby Aliens sadar betul dengan dukungan motor satelit, selalu ada langkah yang tertinggal dari tim pabrikan. Lawan Marquez bukan hanya Francesco Bagnaia saja, ada Jorge Martin dan Enea Bastianini, rider-rider Ducati itu terbilang oke saat menggeber Desmosedici GP24. Hasil terbaru dari balapan MotoGP Inggris membuktikan, Marquez yang finis keempat merasa begitu menderita tertinggal dari Bastianini, Martin, dan Bagnaia. ""Saya tidak akan mengatakan bahwa yang baru lebih baik dan yang lama lebih buruk, atau sebaliknya. Keduanya berbeda. Jelas saya jauh tertinggal akhir pekan ini,"" ceplos Marquez dikutip dari Motosan, Senin (5/8/2024). ""Saya bisa berada dekat dengan Pecco, yang juga menderita. Tapi ada Bastianini dan Martín... selalu ada GP24 yang mengambil empat atau lima detik dari kami,"" jelas dia. Marc Marquez menegaskan belum akan menyamai sembilan titel juara dunia yang diraih Valentino Rossi. ""Saya sudah mengatakannya di awal musim, target saya bukanlah gelar juara. Tentu saja saya ingin memperjuangkannya. Semua orang pasti ingin memperjuangkannya. Di Le Mans, dan sekarang, secara matematis, saya berada dalam perebutan gelar. Tapi lebih mudah bertarung melawan satu pebalap daripada melawan dua pebalap,"" tegas marquez. ",Oto
"Harga Yamaha Nmax Turbo Agustus 2024, Mulai Rp 37 Jutaan","Senin, 05 Agu 2024 11:31 WIB",https://oto.detik.com/motor/d-7473745/harga-yamaha-nmax-turbo-agustus-2024-mulai-rp-37-jutaan,"Yamaha Nmax Turbo meluncur di Indonesia sejak bulan Juni 2024 lalu. Kini setelah berusia dua bulan lebih, berapakah harga Yamaha Nmax Turbo? Berikut daftar lengkap harga Yamaha Nmax Turbo Agustus 2024. Yamaha Nmax Turbo merupakan generasi ketiga dari big skutik 155 cc Yamaha Nmax. Yamaha Nmax Turbo mengalami pembaruan dari segi desain, fitur-fitur, juga bagian permesinan dengan penggunaan teknologi YECVT (Yamaha Electronic Continuously Variable Transmission). Nah, selain meluncurkan Nmax Turbo, Yamaha juga tetap menghadirkan Nmax terbaru varian mesin standar dengan nama varian Neo dan Neo S. Nmax 2024 varian Neo S serta Neo ini juga memiliki tampilan mirip dengan Nmax Turbo, termasuk juga sudah menggunakan dua lampu LED proyektor di depan. SCROLL TO CONTINUE WITH CONTENT  Harga Yamaha Nmax Turbo Agustus 2024 on the road Jakarta: 1. Nmax Turbo Tech Max Ultimate (Magma Black): Rp 45.250.000 2. Nmax Turbo Tech Max (Magma Black): Rp 43.250.000 3. Nmax Turbo (Magma Black, Elixir Dark Silver): Rp 37.750.000 4. Nmax Neo S Version (Dull Blue, Red, Black, White): Rp 33.700.000 5. Nmax Neo (Dull Blue, Red, Black, White): Rp 32.700.000 Harga Yamaha Nmax Turbo Agustus 2024 masih sama seperti harga Yamaha Nmax Turbo pada saat peluncurannya bulan Juni 2024 lalu. Oh iya, untuk harga Yamaha Nmax Turbo di masing-masing daerah bisa berbeda-beda ya. Sebagai informasi, nilai jual utama Nmax Turbo adalah mesin Blue Core 155cc VVA generasi terbaru yang mampu hasilkan tenaga maksimal sebesar 11,3 kW/8.000 rpm dan torsi maksimal sebesar 14,2 Nm/6.500 rpm. Performa mesin baru pada Nmax Turbo turut dioptimalkan dengan kehadiran teknologi canggih terbaru, yaitu YECVT yang menggantikan sistem CVT konvensional. Dengan penggunaan teknologi ini, maka Nmax Turbo memiliki fitur riding mode, yang menawarkan 2 mode berkendara, yaitu T-Mode (Town Commuting) dan S-Mode (Sport Touring) yang dapat dioperasikan melalui tombol 'mode' pada bagian depan stang kemudi kiri. T-Mode cocok digunakan untuk mobilitas harian di dalam kota, karena karakter berkendara yang lebih smooth serta efisien bahan bakar. Sedangkan S-Mode, cocok digunakan saat perjalanan jarak jauh seperti touring karena menawarkan akselerasi berkendara yang lebih responsif. ",Oto
Belajar dari Insiden Bocah 9 Tahun Nyetir Toyota Rush hingga Tabrak Mobil-motor,"Senin, 05 Agu 2024 10:46 WIB",https://oto.detik.com/catatan-pengendara-mobil/d-7473660/belajar-dari-insiden-bocah-9-tahun-nyetir-toyota-rush-hingga-tabrak-mobil-motor,"Bocah 9 tahun kabur dan menyetir Toyota Rush hingga menabrak mobil-motor. Ini pelajaran yang bisa dipetik dari kejadian itu. Meletakkan kunci mobil tak bisa asal. Salah-salah bisa berujung fatal. Seperti insiden yang baru saja terjadi di kawasan Kemang, Jakarta Selatan. Ada bocah 9 tahun nyetir Toyota Rush menabrak mobil-motor dan berakhir menghantam tiang lampu merah di depan restoran cepat saji Kemang. Dikutip detikNews, Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi mengungkap mulanya bocah itu mengambil kunci di rumah korban kawasan Jalan Bangka. Mobil itu kemudian dibawa kabur bocah 9 tahun tersebut hingga menyebabkan kecelakaan. SCROLL TO CONTINUE WITH CONTENT ""Anak kecil tersebut mengambil kunci mobil dari rumah pemilik mobil yang sebelumnya memarkirkan mobilnya di pinggir jalan setelah mengantar pemilik pulang. Selanjutnya Mobil dibawa dari Perumahan Destap Jalan Bangka VIII A, Kelurahan Pela Mampang, mengarah ke TL restoran cepat saji Kemang,"" kata Ade Ary. Beruntung tak ada korban jiwa dari peristiwa tersebut. Namun terlihat Toyota Rush yang dikendarai itu rusak di bagian bemper depan. Kaca samping mobil juga pecah karena bocah nyaris diamuk massa. Dari kejadian itu, Ade Ary mengingatkan agar orang tua lebih mengawasi anak. Pun untuk menyimpan kunci kendaraan letakkan di tempat yang tak terjangkau anak. ""Tolong ke depan lebih hati-hati, jangan menyimpan kunci mobil sembarangan. Tolong jaga para orang tua untuk mengawasi kegiatan anak-anaknya agar kejadian serupa tidak terulang,"" lanjutnya lagi. Praktisi keselamatan berkendara dari Safety Defensive Consultant Indonesia (SDCI), Sony Susmana, juga mengingatkan peran besar orang tua dalam mengawasi anak. Terlebih usianya masih di bawah umur yang masih penasaran akan banyak hal. ""Dalam hal ini, anak-anak itu rasa ingin tahunya tinggi sehingga sering nyoba-nyoba, nyolong-nyolong dengan modal nekat. Yang ada dipikirannya 'mudah' tetapi tidak semudah apa yang dibayangkan, dia nggak ngerti tanggung jawab mengemudi,"" ujar Sony saat dihubungi detikOto, Senin (5/8/2024). ""Nah yang harus dicari tahu adalah gimana caranya kunci kontak bisa sampai ke tangannya, jika dia ngambil diam-diam maka patut dihukum sekalipun anak di bawah umur tetapi jika karena keteledoran pemilik maka wajib turut bertanggung jawab,"" lanjut Sony. Sony juga mengimbau agar orang tua tak menaruh kunci asal-asalan. Lebih lagi memberikan kepercayaan kepada anak untuk menyetir kendaraan. Seperti yang sudah-sudah, perilaku tersebut selalu berujung fatal. ""Secara motorik belum bisa melakukan operasional kendaraannya dengan sempurna dan secara mental masih jauh dari stabil,"" pungkas Sony. ",Oto
